census_geo_id,census_geo_name
310M400US39300,"Providence-Warwick, RI-MA Metro Area"
310M400US39340,"Provo-Orem, UT Metro Area"
310M400US39380,"Pueblo, CO Metro Area"
310M400US39460,"Punta Gorda, FL Metro Area"
310M400US39540,"Racine, WI Metro Area"
310M400US39580,"Raleigh, NC Metro Area"
310M400US39660,"Rapid City, SD Metro Area"
310M400US39740,"Reading, PA Metro Area"
310M400US39820,"Redding, CA Metro Area"
310M400US39900,"Reno, NV Metro Area"
310M400US40060,"Richmond, VA Metro Area"
310M400US40140,"Riverside-San Bernardino-Ontario, CA Metro Area"
310M400US40220,"Roanoke, VA Metro Area"
310M400US40340,"Rochester, MN Metro Area"
310M400US40380,"Rochester, NY Metro Area"
310M400US40420,"Rockford, IL Metro Area"
310M400US40580,"Rocky Mount, NC Metro Area"
310M400US40660,"Rome, GA Metro Area"
310M400US40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area"
310M400US40980,"Saginaw, MI Metro Area"
310M400US41060,"St. Cloud, MN Metro Area"
310M400US41100,"St. George, UT Metro Area"
310M400US41140,"St. Joseph, MO-KS Metro Area"
310M400US41180,"St. Louis, MO-IL Metro Area"
310M400US41420,"Salem, OR Metro Area"
310M400US41500,"Salinas, CA Metro Area"
310M400US41540,"Salisbury, MD-DE Metro Area"
310M400US41620,"Salt Lake City, UT Metro Area"
310M400US41660,"San Angelo, TX Metro Area"
310M400US41700,"San Antonio-New Braunfels, TX Metro Area"
310M400US41740,"San Diego-Carlsbad, CA Metro Area"
310M400US41860,"San Francisco-Oakland-Hayward, CA Metro Area"
310M400US41900,"San Germán, PR Metro Area"
310M400US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
310M400US41980,"San Juan-Carolina-Caguas, PR Metro Area"
310M400US42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area"
310M400US42100,"Santa Cruz-Watsonville, CA Metro Area"
310M400US42140,"Santa Fe, NM Metro Area"
310M400US42200,"Santa Maria-Santa Barbara, CA Metro Area"
310M400US42220,"Santa Rosa, CA Metro Area"
310M400US42340,"Savannah, GA Metro Area"
310M400US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
310M400US42660,"Seattle-Tacoma-Bellevue, WA Metro Area"
310M400US42680,"Sebastian-Vero Beach, FL Metro Area"
310M400US42700,"Sebring, FL Metro Area"
310M400US43100,"Sheboygan, WI Metro Area"
310M400US43300,"Sherman-Denison, TX Metro Area"
310M400US43340,"Shreveport-Bossier City, LA Metro Area"
310M400US43420,"Sierra Vista-Douglas, AZ Metro Area"
310M400US43580,"Sioux City, IA-NE-SD Metro Area"
310M400US43620,"Sioux Falls, SD Metro Area"
310M400US43780,"South Bend-Mishawaka, IN-MI Metro Area"
310M400US43900,"Spartanburg, SC Metro Area"
310M400US44060,"Spokane-Spokane Valley, WA Metro Area"
310M400US44100,"Springfield, IL Metro Area"
310M400US44140,"Springfield, MA Metro Area"
310M400US44180,"Springfield, MO Metro Area"
310M400US44220,"Springfield, OH Metro Area"
310M400US44300,"State College, PA Metro Area"
310M400US44420,"Staunton-Waynesboro, VA Metro Area"
310M400US44700,"Stockton-Lodi, CA Metro Area"
310M400US44940,"Sumter, SC Metro Area"
310M400US45060,"Syracuse, NY Metro Area"
310M400US45220,"Tallahassee, FL Metro Area"
310M400US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
310M400US45460,"Terre Haute, IN Metro Area"
310M400US45500,"Texarkana, TX-AR Metro Area"
310M400US45540,"The Villages, FL Metro Area"
310M400US45780,"Toledo, OH Metro Area"
310M400US45820,"Topeka, KS Metro Area"
310M400US45940,"Trenton, NJ Metro Area"
310M400US46060,"Tucson, AZ Metro Area"
310M400US46140,"Tulsa, OK Metro Area"
310M400US46220,"Tuscaloosa, AL Metro Area"
310M400US46300,"Twin Falls, ID Metro Area"
310M400US46340,"Tyler, TX Metro Area"
310M400US46520,"Urban Honolulu, HI Metro Area"
310M400US46540,"Utica-Rome, NY Metro Area"
310M400US46660,"Valdosta, GA Metro Area"
310M400US46700,"Vallejo-Fairfield, CA Metro Area"
310M400US47020,"Victoria, TX Metro Area"
310M400US47220,"Vineland-Bridgeton, NJ Metro Area"
310M400US47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
310M400US47300,"Visalia-Porterville, CA Metro Area"
310M400US47380,"Waco, TX Metro Area"
310M400US47460,"Walla Walla, WA Metro Area"
310M400US47580,"Warner Robins, GA Metro Area"
310M400US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
310M400US47940,"Waterloo-Cedar Falls, IA Metro Area"
310M400US48060,"Watertown-Fort Drum, NY Metro Area"
310M400US48140,"Wausau, WI Metro Area"
310M400US48260,"Weirton-Steubenville, WV-OH Metro Area"
310M400US48300,"Wenatchee, WA Metro Area"
310M400US48540,"Wheeling, WV-OH Metro Area"
310M400US48620,"Wichita, KS Metro Area"
310M400US48660,"Wichita Falls, TX Metro Area"
310M400US48700,"Williamsport, PA Metro Area"
310M400US48900,"Wilmington, NC Metro Area"
310M400US49020,"Winchester, VA-WV Metro Area"
310M400US49180,"Winston-Salem, NC Metro Area"
310M400US49340,"Worcester, MA-CT Metro Area"
310M400US49420,"Yakima, WA Metro Area"
310M400US49620,"York-Hanover, PA Metro Area"
310M400US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area"
310M400US49700,"Yuba City, CA Metro Area"
310M400US49740,"Yuma, AZ Metro Area"
310M500US10180,"Abilene, TX Metro Area"
310M500US10380,"Aguadilla-Isabela, PR Metro Area"
310M500US10420,"Akron, OH Metro Area"
310M500US10500,"Albany, GA Metro Area"
310M500US10540,"Albany-Lebanon, OR Metro Area"
310M500US10580,"Albany-Schenectady-Troy, NY Metro Area"
310M500US10740,"Albuquerque, NM Metro Area"
310M500US10780,"Alexandria, LA Metro Area"
310M500US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
310M500US11020,"Altoona, PA Metro Area"
310M500US11100,"Amarillo, TX Metro Area"
310M500US11180,"Ames, IA Metro Area"
310M500US11260,"Anchorage, AK Metro Area"
310M500US11460,"Ann Arbor, MI Metro Area"
310M500US11500,"Anniston-Oxford, AL Metro Area"
310M500US11540,"Appleton, WI Metro Area"
310M500US11640,"Arecibo, PR Metro Area"
310M500US11700,"Asheville, NC Metro Area"
310M500US12020,"Athens-Clarke County, GA Metro Area"
310M500US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
310M500US12100,"Atlantic City-Hammonton, NJ Metro Area"
310M500US12220,"Auburn-Opelika, AL Metro Area"
310M500US12260,"Augusta-Richmond County, GA-SC Metro Area"
310M500US12420,"Austin-Round Rock-Georgetown, TX Metro Area"
310M500US12540,"Bakersfield, CA Metro Area"
310M500US12580,"Baltimore-Columbia-Towson, MD Metro Area"
310M500US12620,"Bangor, ME Metro Area"
310M500US12700,"Barnstable Town, MA Metro Area"
310M500US12940,"Baton Rouge, LA Metro Area"
310M500US12980,"Battle Creek, MI Metro Area"
310M500US13020,"Bay City, MI Metro Area"
310M500US13140,"Beaumont-Port Arthur, TX Metro Area"
310M500US13220,"Beckley, WV Metro Area"
310M500US13380,"Bellingham, WA Metro Area"
310M500US13460,"Bend, OR Metro Area"
310M500US13740,"Billings, MT Metro Area"
310M500US13780,"Binghamton, NY Metro Area"
310M500US13820,"Birmingham-Hoover, AL Metro Area"
310M500US13900,"Bismarck, ND Metro Area"
310M500US13980,"Blacksburg-Christiansburg, VA Metro Area"
310M500US14010,"Bloomington, IL Metro Area"
310M500US14020,"Bloomington, IN Metro Area"
310M500US14100,"Bloomsburg-Berwick, PA Metro Area"
310M500US14260,"Boise City, ID Metro Area"
310M500US14460,"Boston-Cambridge-Newton, MA-NH Metro Area"
310M500US14500,"Boulder, CO Metro Area"
310M500US14540,"Bowling Green, KY Metro Area"
310M500US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area"
310M500US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area"
310M500US15180,"Brownsville-Harlingen, TX Metro Area"
310M500US15260,"Brunswick, GA Metro Area"
310M500US15380,"Buffalo-Cheektowaga, NY Metro Area"
310M500US15500,"Burlington, NC Metro Area"
310M500US15540,"Burlington-South Burlington, VT Metro Area"
310M500US15680,"California-Lexington Park, MD Metro Area"
310M500US15940,"Canton-Massillon, OH Metro Area"
310M500US15980,"Cape Coral-Fort Myers, FL Metro Area"
310M500US16020,"Cape Girardeau, MO-IL Metro Area"
310M500US16060,"Carbondale-Marion, IL Metro Area"
310M500US16180,"Carson City, NV Metro Area"
310M500US16220,"Casper, WY Metro Area"
310M500US16300,"Cedar Rapids, IA Metro Area"
310M500US16540,"Chambersburg-Waynesboro, PA Metro Area"
310M500US16580,"Champaign-Urbana, IL Metro Area"
310M500US16620,"Charleston, WV Metro Area"
310M500US16700,"Charleston-North Charleston, SC Metro Area"
310M500US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
310M500US16820,"Charlottesville, VA Metro Area"
310M500US16860,"Chattanooga, TN-GA Metro Area"
310M500US16940,"Cheyenne, WY Metro Area"
310M500US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
310M500US17020,"Chico, CA Metro Area"
310M500US17140,"Cincinnati, OH-KY-IN Metro Area"
310M500US17300,"Clarksville, TN-KY Metro Area"
310M500US17420,"Cleveland, TN Metro Area"
310M500US17460,"Cleveland-Elyria, OH Metro Area"
310M500US17660,"Coeur d'Alene, ID Metro Area"
310M500US17780,"College Station-Bryan, TX Metro Area"
310M500US17820,"Colorado Springs, CO Metro Area"
310M500US17860,"Columbia, MO Metro Area"
310M500US17900,"Columbia, SC Metro Area"
310M500US17980,"Columbus, GA-AL Metro Area"
310M500US18020,"Columbus, IN Metro Area"
310M500US18140,"Columbus, OH Metro Area"
310M500US18580,"Corpus Christi, TX Metro Area"
310M500US18700,"Corvallis, OR Metro Area"
310M500US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
310M500US19060,"Cumberland, MD-WV Metro Area"
310M500US19100,"Dallas-Fort Worth-Arlington, TX Metro Area"
310M500US19140,"Dalton, GA Metro Area"
310M500US19180,"Danville, IL Metro Area"
310M500US19300,"Daphne-Fairhope-Foley, AL Metro Area"
310M500US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area"
310M500US19430,"Dayton-Kettering, OH Metro Area"
310M500US19460,"Decatur, AL Metro Area"
310M500US19500,"Decatur, IL Metro Area"
310M500US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
310M500US19740,"Denver-Aurora-Lakewood, CO Metro Area"
310M500US19780,"Des Moines-West Des Moines, IA Metro Area"
310M500US19820,"Detroit-Warren-Dearborn, MI Metro Area"
310M500US20020,"Dothan, AL Metro Area"
310M500US20100,"Dover, DE Metro Area"
310M500US20220,"Dubuque, IA Metro Area"
310M500US20260,"Duluth, MN-WI Metro Area"
310M500US20500,"Durham-Chapel Hill, NC Metro Area"
310M500US20700,"East Stroudsburg, PA Metro Area"
310M500US20740,"Eau Claire, WI Metro Area"
310M500US20940,"El Centro, CA Metro Area"
310M500US21060,"Elizabethtown-Fort Knox, KY Metro Area"
310M500US21140,"Elkhart-Goshen, IN Metro Area"
310M500US21300,"Elmira, NY Metro Area"
310M500US21340,"El Paso, TX Metro Area"
310M500US21420,"Enid, OK Metro Area"
310M500US21500,"Erie, PA Metro Area"
310M500US21660,"Eugene-Springfield, OR Metro Area"
310M500US21780,"Evansville, IN-KY Metro Area"
310M500US21820,"Fairbanks, AK Metro Area"
310M500US22020,"Fargo, ND-MN Metro Area"
310M500US22140,"Farmington, NM Metro Area"
310M500US22180,"Fayetteville, NC Metro Area"
310M500US22220,"Fayetteville-Springdale-Rogers, AR Metro Area"
310M500US22380,"Flagstaff, AZ Metro Area"
310M500US22420,"Flint, MI Metro Area"
310M500US22500,"Florence, SC Metro Area"
310M500US22520,"Florence-Muscle Shoals, AL Metro Area"
310M500US22540,"Fond du Lac, WI Metro Area"
310M500US22660,"Fort Collins, CO Metro Area"
310M500US22900,"Fort Smith, AR-OK Metro Area"
310M500US23060,"Fort Wayne, IN Metro Area"
310M500US23420,"Fresno, CA Metro Area"
310M500US23460,"Gadsden, AL Metro Area"
310M500US23540,"Gainesville, FL Metro Area"
310M500US23580,"Gainesville, GA Metro Area"
310M500US23900,"Gettysburg, PA Metro Area"
310M500US24020,"Glens Falls, NY Metro Area"
310M500US24140,"Goldsboro, NC Metro Area"
310M500US24220,"Grand Forks, ND-MN Metro Area"
310M500US24260,"Grand Island, NE Metro Area"
310M500US24300,"Grand Junction, CO Metro Area"
310M500US24340,"Grand Rapids-Kentwood, MI Metro Area"
310M500US24420,"Grants Pass, OR Metro Area"
310M500US24500,"Great Falls, MT Metro Area"
310M500US24540,"Greeley, CO Metro Area"
310M500US24580,"Green Bay, WI Metro Area"
310M500US24660,"Greensboro-High Point, NC Metro Area"
310M500US24780,"Greenville, NC Metro Area"
310M500US24860,"Greenville-Anderson, SC Metro Area"
310M500US25020,"Guayama, PR Metro Area"
310M500US25060,"Gulfport-Biloxi, MS Metro Area"
310M500US25180,"Hagerstown-Martinsburg, MD-WV Metro Area"
310M500US25220,"Hammond, LA Metro Area"
310M500US25260,"Hanford-Corcoran, CA Metro Area"
310M500US25420,"Harrisburg-Carlisle, PA Metro Area"
310M500US25500,"Harrisonburg, VA Metro Area"
310M500US25540,"Hartford-East Hartford-Middletown, CT Metro Area"
310M500US25620,"Hattiesburg, MS Metro Area"
310M500US25860,"Hickory-Lenoir-Morganton, NC Metro Area"
310M500US25940,"Hilton Head Island-Bluffton, SC Metro Area"
310M500US25980,"Hinesville, GA Metro Area"
310M500US26140,"Homosassa Springs, FL Metro Area"
310M500US26300,"Hot Springs, AR Metro Area"
310M500US26380,"Houma-Thibodaux, LA Metro Area"
310M500US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area"
310M500US26580,"Huntington-Ashland, WV-KY-OH Metro Area"
310M500US26620,"Huntsville, AL Metro Area"
310M500US26820,"Idaho Falls, ID Metro Area"
310M500US26900,"Indianapolis-Carmel-Anderson, IN Metro Area"
310M500US26980,"Iowa City, IA Metro Area"
310M500US27060,"Ithaca, NY Metro Area"
310M500US27100,"Jackson, MI Metro Area"
310M500US27140,"Jackson, MS Metro Area"
310M500US27180,"Jackson, TN Metro Area"
310M500US27260,"Jacksonville, FL Metro Area"
310M500US27340,"Jacksonville, NC Metro Area"
310M500US27500,"Janesville-Beloit, WI Metro Area"
310M500US27620,"Jefferson City, MO Metro Area"
310M500US27740,"Johnson City, TN Metro Area"
310M500US27780,"Johnstown, PA Metro Area"
310M500US27860,"Jonesboro, AR Metro Area"
310M500US27900,"Joplin, MO Metro Area"
310M500US27980,"Kahului-Wailuku-Lahaina, HI Metro Area"
310M500US28020,"Kalamazoo-Portage, MI Metro Area"
310M500US28100,"Kankakee, IL Metro Area"
310M500US28140,"Kansas City, MO-KS Metro Area"
310M500US28420,"Kennewick-Richland, WA Metro Area"
310M500US28660,"Killeen-Temple, TX Metro Area"
310M500US28700,"Kingsport-Bristol, TN-VA Metro Area"
310M500US28740,"Kingston, NY Metro Area"
310M500US28940,"Knoxville, TN Metro Area"
310M500US29020,"Kokomo, IN Metro Area"
310M500US29100,"La Crosse-Onalaska, WI-MN Metro Area"
310M500US29180,"Lafayette, LA Metro Area"
310M500US29200,"Lafayette-West Lafayette, IN Metro Area"
310M500US29340,"Lake Charles, LA Metro Area"
310M500US29420,"Lake Havasu City-Kingman, AZ Metro Area"
310M500US29460,"Lakeland-Winter Haven, FL Metro Area"
310M500US29540,"Lancaster, PA Metro Area"
310M500US29620,"Lansing-East Lansing, MI Metro Area"
310M500US29700,"Laredo, TX Metro Area"
310M500US29740,"Las Cruces, NM Metro Area"
310M500US29820,"Las Vegas-Henderson-Paradise, NV Metro Area"
310M500US29940,"Lawrence, KS Metro Area"
310M500US30020,"Lawton, OK Metro Area"
310M500US30140,"Lebanon, PA Metro Area"
310M500US30300,"Lewiston, ID-WA Metro Area"
310M500US30340,"Lewiston-Auburn, ME Metro Area"
310M500US30460,"Lexington-Fayette, KY Metro Area"
310M500US30620,"Lima, OH Metro Area"
310M500US30700,"Lincoln, NE Metro Area"
310M500US30780,"Little Rock-North Little Rock-Conway, AR Metro Area"
310M500US30860,"Logan, UT-ID Metro Area"
310M500US30980,"Longview, TX Metro Area"
310M500US31020,"Longview, WA Metro Area"
310M500US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
310M500US31140,"Louisville/Jefferson County, KY-IN Metro Area"
310M500US31180,"Lubbock, TX Metro Area"
310M500US31340,"Lynchburg, VA Metro Area"
310M500US31420,"Macon-Bibb County, GA Metro Area"
310M500US31460,"Madera, CA Metro Area"
310M500US31540,"Madison, WI Metro Area"
310M500US31700,"Manchester-Nashua, NH Metro Area"
310M500US31740,"Manhattan, KS Metro Area"
310M500US31860,"Mankato, MN Metro Area"
310M500US31900,"Mansfield, OH Metro Area"
310M500US32420,"Mayagüez, PR Metro Area"
310M500US32580,"McAllen-Edinburg-Mission, TX Metro Area"
310M500US32780,"Medford, OR Metro Area"
310M500US32820,"Memphis, TN-MS-AR Metro Area"
310M500US32900,"Merced, CA Metro Area"
310M500US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area"
310M500US33140,"Michigan City-La Porte, IN Metro Area"
310M500US33220,"Midland, MI Metro Area"
310M500US33260,"Midland, TX Metro Area"
310M500US33340,"Milwaukee-Waukesha, WI Metro Area"
310M500US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
310M500US33540,"Missoula, MT Metro Area"
310M500US33660,"Mobile, AL Metro Area"
310M500US33700,"Modesto, CA Metro Area"
310M500US33740,"Monroe, LA Metro Area"
310M500US33780,"Monroe, MI Metro Area"
310M500US33860,"Montgomery, AL Metro Area"
310M500US34060,"Morgantown, WV Metro Area"
310M500US34100,"Morristown, TN Metro Area"
310M500US34580,"Mount Vernon-Anacortes, WA Metro Area"
310M500US34620,"Muncie, IN Metro Area"
310M500US34740,"Muskegon, MI Metro Area"
310M500US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"
310M500US34900,"Napa, CA Metro Area"
310M500US34940,"Naples-Marco Island, FL Metro Area"
310M500US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
310M500US35100,"New Bern, NC Metro Area"
310M500US35300,"New Haven-Milford, CT Metro Area"
310M500US35380,"New Orleans-Metairie, LA Metro Area"
310M500US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
310M500US35660,"Niles, MI Metro Area"
310M500US35840,"North Port-Sarasota-Bradenton, FL Metro Area"
310M500US35980,"Norwich-New London, CT Metro Area"
310M500US36100,"Ocala, FL Metro Area"
310M500US36140,"Ocean City, NJ Metro Area"
310M500US36220,"Odessa, TX Metro Area"
310M500US36260,"Ogden-Clearfield, UT Metro Area"
310M500US36420,"Oklahoma City, OK Metro Area"
310M500US36500,"Olympia-Lacey-Tumwater, WA Metro Area"
310M500US36540,"Omaha-Council Bluffs, NE-IA Metro Area"
310M500US36740,"Orlando-Kissimmee-Sanford, FL Metro Area"
310M500US36780,"Oshkosh-Neenah, WI Metro Area"
310M500US36980,"Owensboro, KY Metro Area"
310M500US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
310M500US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area"
310M500US37460,"Panama City, FL Metro Area"
310M500US37620,"Parkersburg-Vienna, WV Metro Area"
310M500US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area"
310M500US37900,"Peoria, IL Metro Area"
310M500US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
310M500US38060,"Phoenix-Mesa-Chandler, AZ Metro Area"
310M500US38220,"Pine Bluff, AR Metro Area"
310M500US38300,"Pittsburgh, PA Metro Area"
310M500US38340,"Pittsfield, MA Metro Area"
310M500US38540,"Pocatello, ID Metro Area"
310M500US38660,"Ponce, PR Metro Area"
310M500US38860,"Portland-South Portland, ME Metro Area"
310M500US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
310M500US38940,"Port St. Lucie, FL Metro Area"
310M500US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area"
310M500US39150,"Prescott Valley-Prescott, AZ Metro Area"
310M500US39300,"Providence-Warwick, RI-MA Metro Area"
310M500US39340,"Provo-Orem, UT Metro Area"
310M500US39380,"Pueblo, CO Metro Area"
310M500US39460,"Punta Gorda, FL Metro Area"
310M500US39540,"Racine, WI Metro Area"
310M500US39580,"Raleigh-Cary, NC Metro Area"
310M500US39660,"Rapid City, SD Metro Area"
310M500US39740,"Reading, PA Metro Area"
310M500US39820,"Redding, CA Metro Area"
310M500US39900,"Reno, NV Metro Area"
310M500US40060,"Richmond, VA Metro Area"
310M500US40140,"Riverside-San Bernardino-Ontario, CA Metro Area"
310M500US40220,"Roanoke, VA Metro Area"
310M500US40340,"Rochester, MN Metro Area"
310M500US40380,"Rochester, NY Metro Area"
310M500US40420,"Rockford, IL Metro Area"
310M500US40580,"Rocky Mount, NC Metro Area"
310M500US40660,"Rome, GA Metro Area"
310M500US40900,"Sacramento-Roseville-Folsom, CA Metro Area"
310M500US40980,"Saginaw, MI Metro Area"
310M500US41060,"St. Cloud, MN Metro Area"
310M500US41100,"St. George, UT Metro Area"
310M500US41140,"St. Joseph, MO-KS Metro Area"
310M500US41180,"St. Louis, MO-IL Metro Area"
310M500US41420,"Salem, OR Metro Area"
310M500US41500,"Salinas, CA Metro Area"
310M500US41540,"Salisbury, MD-DE Metro Area"
310M500US41620,"Salt Lake City, UT Metro Area"
310M500US41660,"San Angelo, TX Metro Area"
310M500US41700,"San Antonio-New Braunfels, TX Metro Area"
310M500US41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area"
310M500US41860,"San Francisco-Oakland-Berkeley, CA Metro Area"
310M500US41900,"San Germán, PR Metro Area"
310M500US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
310M500US41980,"San Juan-Bayamón-Caguas, PR Metro Area"
310M500US42020,"San Luis Obispo-Paso Robles, CA Metro Area"
310M500US42100,"Santa Cruz-Watsonville, CA Metro Area"
310M500US42140,"Santa Fe, NM Metro Area"
310M500US42200,"Santa Maria-Santa Barbara, CA Metro Area"
310M500US42220,"Santa Rosa-Petaluma, CA Metro Area"
310M500US42340,"Savannah, GA Metro Area"
310M500US42540,"Scranton--Wilkes-Barre, PA Metro Area"
310M500US42660,"Seattle-Tacoma-Bellevue, WA Metro Area"
310M500US42680,"Sebastian-Vero Beach, FL Metro Area"
310M500US42700,"Sebring-Avon Park, FL Metro Area"
310M500US43100,"Sheboygan, WI Metro Area"
310M500US43300,"Sherman-Denison, TX Metro Area"
310M500US43340,"Shreveport-Bossier City, LA Metro Area"
310M500US43420,"Sierra Vista-Douglas, AZ Metro Area"
310M500US43580,"Sioux City, IA-NE-SD Metro Area"
310M500US43620,"Sioux Falls, SD Metro Area"
310M500US43780,"South Bend-Mishawaka, IN-MI Metro Area"
310M500US43900,"Spartanburg, SC Metro Area"
310M500US44060,"Spokane-Spokane Valley, WA Metro Area"
310M500US44100,"Springfield, IL Metro Area"
310M500US44140,"Springfield, MA Metro Area"
310M500US44180,"Springfield, MO Metro Area"
310M500US44220,"Springfield, OH Metro Area"
310M500US44300,"State College, PA Metro Area"
310M500US44420,"Staunton, VA Metro Area"
310M500US44700,"Stockton, CA Metro Area"
310M500US44940,"Sumter, SC Metro Area"
310M500US45060,"Syracuse, NY Metro Area"
310M500US45220,"Tallahassee, FL Metro Area"
310M500US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
310M500US45460,"Terre Haute, IN Metro Area"
310M500US45500,"Texarkana, TX-AR Metro Area"
310M500US45540,"The Villages, FL Metro Area"
310M500US45780,"Toledo, OH Metro Area"
310M500US45820,"Topeka, KS Metro Area"
310M500US45940,"Trenton-Princeton, NJ Metro Area"
310M500US46060,"Tucson, AZ Metro Area"
310M500US46140,"Tulsa, OK Metro Area"
310M500US46220,"Tuscaloosa, AL Metro Area"
310M500US46300,"Twin Falls, ID Metro Area"
310M500US46340,"Tyler, TX Metro Area"
310M500US46520,"Urban Honolulu, HI Metro Area"
310M500US46540,"Utica-Rome, NY Metro Area"
310M500US46660,"Valdosta, GA Metro Area"
310M500US46700,"Vallejo, CA Metro Area"
310M500US47020,"Victoria, TX Metro Area"
310M500US47220,"Vineland-Bridgeton, NJ Metro Area"
310M500US47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
310M500US47300,"Visalia, CA Metro Area"
310M500US47380,"Waco, TX Metro Area"
310M500US47460,"Walla Walla, WA Metro Area"
310M500US47580,"Warner Robins, GA Metro Area"
310M500US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
310M500US47940,"Waterloo-Cedar Falls, IA Metro Area"
310M500US48060,"Watertown-Fort Drum, NY Metro Area"
310M500US48140,"Wausau-Weston, WI Metro Area"
310M500US48260,"Weirton-Steubenville, WV-OH Metro Area"
310M500US48300,"Wenatchee, WA Metro Area"
310M500US48540,"Wheeling, WV-OH Metro Area"
310M500US48620,"Wichita, KS Metro Area"
310M500US48660,"Wichita Falls, TX Metro Area"
310M500US48700,"Williamsport, PA Metro Area"
310M500US48900,"Wilmington, NC Metro Area"
310M500US49020,"Winchester, VA-WV Metro Area"
310M500US49180,"Winston-Salem, NC Metro Area"
310M500US49340,"Worcester, MA-CT Metro Area"
310M500US49420,"Yakima, WA Metro Area"
310M500US49500,"Yauco, PR Metro Area"
310M500US49620,"York-Hanover, PA Metro Area"
310M500US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area"
310M500US49700,"Yuba City, CA Metro Area"
310M500US49740,"Yuma, AZ Metro Area"
310M600US10180,"Abilene, TX Metro Area"
310M600US10380,"Aguadilla-Isabela, PR Metro Area"
310M600US10420,"Akron, OH Metro Area"
310M600US10500,"Albany, GA Metro Area"
310M600US10540,"Albany-Lebanon, OR Metro Area"
310M600US10580,"Albany-Schenectady-Troy, NY Metro Area"
310M600US10740,"Albuquerque, NM Metro Area"
310M600US10780,"Alexandria, LA Metro Area"
310M600US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
310M600US11020,"Altoona, PA Metro Area"
310M600US11100,"Amarillo, TX Metro Area"
310M600US11180,"Ames, IA Metro Area"
310M600US11260,"Anchorage, AK Metro Area"
310M600US11460,"Ann Arbor, MI Metro Area"
310M600US11500,"Anniston-Oxford, AL Metro Area"
310M600US11540,"Appleton, WI Metro Area"
310M600US11640,"Arecibo, PR Metro Area"
310M600US11700,"Asheville, NC Metro Area"
310M600US12020,"Athens-Clarke County, GA Metro Area"
310M600US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
310M600US12100,"Atlantic City-Hammonton, NJ Metro Area"
310M600US12220,"Auburn-Opelika, AL Metro Area"
310M600US12260,"Augusta-Richmond County, GA-SC Metro Area"
310M600US12420,"Austin-Round Rock-Georgetown, TX Metro Area"
310M600US12540,"Bakersfield, CA Metro Area"
310M600US12580,"Baltimore-Columbia-Towson, MD Metro Area"
310M600US12620,"Bangor, ME Metro Area"
310M600US12700,"Barnstable Town, MA Metro Area"
310M600US12940,"Baton Rouge, LA Metro Area"
310M600US12980,"Battle Creek, MI Metro Area"
310M600US13020,"Bay City, MI Metro Area"
310M600US13140,"Beaumont-Port Arthur, TX Metro Area"
310M600US13220,"Beckley, WV Metro Area"
310M600US13380,"Bellingham, WA Metro Area"
310M600US13460,"Bend, OR Metro Area"
310M600US13740,"Billings, MT Metro Area"
310M600US13780,"Binghamton, NY Metro Area"
310M600US13820,"Birmingham-Hoover, AL Metro Area"
